Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category,Water Exposure,Water Type,Animal Type,Animal Type Specify,Water Status
2018,10,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - other or unknown type; Private home/residence",25,8,21,0,21,leafy greens,,Vegetable Row Crops,,,,,
2018,5,Multistate,Food,Salmonella enterica,Typhimurium,Confirmed,Unknown,119,29,84,0,79,,,,,,,,
2019,1,Connecticut,Food,Norovirus Genogroup II,GII.P7 - GII.6,Confirmed,Restaurant - Sit-down dining,8,0,5,0,5,,,,,,,,
2018,10,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining; Private home/residence,62,25,54,0,62,"romaine lettuce, leaf",romaine lettuce,Vegetable Row Crops,,,,,
2019,1,Florida,Food,Ciguatoxin,,Confirmed,Private home/residence,2,0,2,0,2,"fish, sheepshead",fish,Fish,,,,,
2019,2,Tennessee,Food,,,,Banquet Facility (food prepared and served on-site),17,0,17,0,17,,,,,,,,
2018,6,Colorado,Food,Norovirus unknown,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",32,0,32,0,32,,,,,,,,
2018,8,Pennsylvania,Food,Salmonella enterica,Enteritidis,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,2,2,0,2,,,,,,,,
2018,11,Pennsylvania,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Buffet,5,2,4,0,3,,,,,,,,
2018,6,Puerto Rico,Food,Ciguatoxin,,Confirmed,Private home/residence,3,,0,0,3,"fish, hogfish",,Fish,,,,,
2018,7,Puerto Rico,Food,Ciguatoxin,,Confirmed,Private home/residence,4,,0,0,0,"fish, hogfish",,Fish,,,,,
2019,1,Hawaii,Food,Ciguatoxin,,Confirmed,Private home/residence,2,0,2,0,2,"purplespotted grouper,  lapu lapu grouper",,Fish,,,,,
2019,1,Michigan,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,11,0,11,0,11,,,,,,,,
2018,12,Arizona,Food,Norovirus,,Suspected,Hotel/motel,59,0,59,0,59,,,,,,,,
2018,7,Illinois,Food,Cyclospora cayetanensis,,Confirmed,Restaurant - Sit-down dining,5,1,5,0,1,,,,,,,,
2018,2,California,Food,Scombroid toxin,,Confirmed,Private home/residence,2,0,2,0,2,"fish, tuna dishes",tuna,Fish,,,,,
2018,3,California,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0,5,0,5,"burrito, unspecified",,Multiple,,,,,
2018,3,California,Food,Scombroid toxin,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,"fish, tuna dishes","fish, tuna",Fish,,,,,
2018,1,California,Food,Norovirus unknown,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",7,0,7,0,7,"sandwich, wrap; sandwich, wrap",chicken; unspecified grains,Multiple,,,,,
2017,3,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2017,6,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2017,6,California,Food,Norovirus unknown,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0,5,0,5,,,,,,,,
2018,1,California,Food,Bacillus cereus,,Suspected,Restaurant - Sit-down dining,5,0,5,0,5,,,,,,,,
2018,3,California,Food,Norovirus unknown,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0,5,0,5,,,,,,,,
2018,5,California,Food,Staphylococcus aureus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0,4,0,4,,,,,,,,
2017,12,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,5,0,5,0,5,,,,,,,,
2018,2,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,6,California,Food,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Banquet Facility (food prepared and served on-site),17,0,17,0,17,,,,,,,,
2018,4,California,Food,Rotavirus,,Confirmed,Restaurant - Sit-down dining,9,0,9,0,9,sushi rice,tuna,Fish,,,,,
2018,1,California,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2018,2,California,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,1,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2018,2,California,Food,Other - Bacterium,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2018,4,California,Food,Norovirus unknown,,Suspected,Caterer (food prepared off-site from where served),21,0,21,0,21,fruit tartlet,,Multiple,,,,,
2018,5,California,Food,Other - Bacterium,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,5,California,Food,Scombroid toxin,,Confirmed,Private home/residence; Grocery store,3,0,3,0,3,octopus,octopus,Mollusks,,,,,
2018,4,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,"oysters, raw",oysters,Mollusks,,,,,
2018,3,California,Food,Other - Bacterium,,Suspected,Private home/residence,2,0,2,0,2,ground beef,,Beef,,,,,
2018,6,California,Food,Other - Bacterium,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,,,,,,
2018,5,California,Food,Bacillus cereus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,4,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,17,0,17,0,17,salsa,,Multiple,,,,,
2018,5,California,Food,Bacillus cereus,,Confirmed,Caterer (food prepared off-site from where served),4,0,4,0,4,chicken,chicken,Chicken,,,,,
2018,9,California,Food,,,,Other,8,0,8,0,8,,,,,,,,
2018,11,California,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2018,12,California,Food,Norovirus unknown,,Suspected,Caterer (food prepared off-site from where served),31,0,31,0,31,"sandwich, beef",,Multiple,,,,,
2018,12,California,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,,,,,,
2019,1,Kansas,Food,Norovirus Genogroup II,unknown - unknown,Suspected,Restaurant - Sit-down dining,4,1,4,0,4,,,,,,,,
2019,1,Kansas,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2018,12,South Carolina,Food,,,,Caterer (food prepared off-site from where served),2,0,2,0,2,,,,,,,,
2019,1,Florida,Food,Norovirus unknown,,Confirmed,Restaurant - Sit-down dining; Restaurant - Buffet,10,0,10,0,10,,,,,,,,
2018,7,Illinois,Food,Cyclospora cayetanensis,,Confirmed,Restaurant - Sit-down dining,4,0,4,0,2,"cilantro, unspecified",,Herbs,,,,,
2018,7,Illinois,Food,Cyclospora cayetanensis,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,0,"cilantro, unspecified",,Herbs,,,,,
2018,7,Illinois,Food,Cyclospora cayetanensis,,Confirmed,Restaurant - Sit-down dining,3,0,2,0,1,"cilantro, unspecified",cilantro,Herbs,,,,,
2018,6,Illinois,Food,Cyclospora cayetanensis,,Confirmed,Restaurant - Sit-down dining,4,0,0,0,0,"romaine lettuce, unspecified",lettuce,Vegetable Row Crops,,,,,
2019,2,New York,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2019,2,New York,Food,Norovirus Genogroup I; Norovirus Genogroup I,unknown - ; unknown - ,Confirmed; Confirmed,Restaurant - Sit-down dining,10,0,10,0,10,bruschetta,,Multiple,,,,,
2018,10,Colorado,Food,Campylobacter unknown,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,chicken liver pate,,Chicken,,,,,
2018,5,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,fish taco,,Multiple,,,,,
2018,1,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining; Private home/residence; Grocery store,6,1,6,0,6,,,,,,,,
2018,5,California,Food,Cyclospora cayetanensis,,Confirmed,Banquet Facility (food prepared and served on-site),27,0,27,0,27,crab cakes,,Multiple,,,,,
2018,8,California,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,"oysters, raw",oysters,Mollusks,,,,,
2018,12,Colorado,Food,Norovirus Genogroup II,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,hamburger,,Multiple,,,,,
2018,2,California,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,School/college/university,13,1,13,0,13,,,,,,,,
2018,7,California,Food,Shigella sonnei,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",6,0,6,0,6,,,,,,,,
2018,9,California,Food,Staphylococcus aureus,,Confirmed,Private home/residence,15,1,15,0,15,pasta,noodle or pasta,Multiple,,,,,
2017,9,California,Food,Salmonella unknown,,Confirmed,Restaurant - Sit-down dining,19,0,19,0,19,"mango, unspecified",mango,Fruits,,,,,
2018,6,California,Food,Salmonella enterica,Enteritidis,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2018,1,California,Food,Norovirus Genogroup II,GII.P31 - GII.4 Sydney,Confirmed,Restaurant - Sit-down dining,35,0,34,0,35,"chips, unspecified",chips,Multiple,,,,,
2019,2,Wisconsin,Food,Norovirus Genogroup II; Norovirus unknown,GII.P16 - GII.4 Sydney; ,Suspected; Suspected,Restaurant - Sit-down dining,3,0,2,0,3,,,,,,,,
2018,12,Texas,Food,Salmonella unknown,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,7,Illinois,Food,Cyclospora cayetanensis,,Confirmed,Restaurant - Sit-down dining,55,2,54,0,55,"cilantro, unspecified",cilantro,Herbs,,,,,
2018,7,Illinois,Food,Cyclospora cayetanensis,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,0,,,,,,,,
2019,2,Minnesota,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.P7 - GII.6; ,Confirmed; Suspected,Restaurant - Sit-down dining,12,1,12,0,12,,,,,,,,
2019,2,Minnesota,Food,Norovirus Genogroup I,unknown - unknown,Confirmed,Restaurant - Sit-down dining,6,0,6,0,6,,,,,,,,
2018,11,Texas,Food,Clostridium perfringens,,Suspected,Caterer (food prepared off-site from where served),44,,0,,0,,,,,,,,
2019,2,Minnesota,Food,Norovirus Genogroup I,GI.P4 - GI.1,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2019,1,Florida,Food,,,,Prison/jail,11,0,11,0,11,,,,,,,,
2019,2,Utah,Food,Norovirus,,Suspected,Restaurant - Buffet,10,0,0,0,10,,,,,,,,
2019,2,Pennsylvania,Food,Campylobacter,,Suspected,Private home/residence; Farm/dairy,5,0,5,0,5,,,,,,,,
2019,2,Tennessee,Food,Clostridium perfringens,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,chili,,Multiple,,,,,
2018,10,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Other,19,11,19,0,19,chicken salad,,Multiple,,,,,
2019,2,South Carolina,Food,Bacillus cereus,,Suspected,Prison/jail,26,0,26,0,26,beef,beef,Beef,,,,,
2019,2,Ohio,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.P16 - GII.4 Sydney; unknown,Suspected; Confirmed,Restaurant - Sit-down dining,13,0,13,0,13,,,,,,,,
2019,2,Florida,Food,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2019,2,Florida,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,6,0,6,0,6,salad,,Multiple,,,,,
2019,1,New York,Food,Campylobacter unknown,,Suspected,Restaurant - Sit-down dining,14,0,14,0,14,geoduck sashimi; salmon sashimi,,Fish,,,,,
2019,2,New York,Food,Norovirus Genogroup I,unknown - unknown,Confirmed,Restaurant - Sit-down dining,9,0,9,0,9,,,,,,,,
2018,11,Illinois,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Restaurant - Sit-down dining,7,0,7,0,7,,,,,,,,
2019,2,Minnesota,Food,Norovirus Genogroup II,GII.P7 - GII.6,Confirmed,Banquet Facility (food prepared and served on-site),18,0,18,0,18,,,,,,,,
2019,2,New York,Food,Norovirus Genogroup II,unknown - unknown,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2018,9,Alabama,Food,,,,Other,12,0,0,0,12,"apple juice, pasteurized","apple juice, pasteurized",Fruits,,,,,
2018,9,Multistate,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Private home/residence; Grocery store,18,6,15,0,14,pork,,Pork,,,,,
2019,1,New Hampshire,Food,,,,Restaurant - Sit-down dining,23,0,23,0,23,,,,,,,,
2018,8,Alabama,Food,Salmonella enterica,Paratyphi B,Confirmed,Restaurant - Sit-down dining,7,3,7,0,7,chicken,,Chicken,,,,,
2019,2,Texas,Food,,,,Caterer (food prepared off-site from where served),45,0,0,0,0,,,,,,,,
2018,12,Colorado,Food,Norovirus Genogroup I,unknown - ,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,hamburger; chicken tenders,,Multiple,,,,,
2018,12,Colorado,Food,Campylobacter unknown,,Suspected,Restaurant - other or unknown type; Private home/residence,3,0,0,0,0,,,,,,,,
2018,12,Hawaii,Food,Scombroid toxin,,Confirmed,Office/indoor workplace,2,0,2,0,2,"fish, marlin, unspecified",,Fish,,,,,
2018,7,Multistate,Food,Salmonella enterica,Javiana,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining; Private home/residence",149,37,114,0,118,onions,,Root/Underground,,,,,
2019,2,Ohio,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,7,Washington,Food,Vibrio parahaemolyticus,Other,Confirmed,Restaurant - Sit-down dining,3,0,2,0,2,,,,,,,,
2018,6,Washington,Food,Vibrio parahaemolyticus,,Confirmed,Restaurant - Sit-down dining,2,,0,0,2,"oysters, raw","oysters, raw",Mollusks,,,,,
2018,7,Washington,Food,Vibrio,,Suspected,Restaurant - Sit-down dining,2,,0,,0,"oysters, raw",,Mollusks,,,,,
2018,8,Washington,Food,Vibrio parahaemolyticus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,"oysters, raw",,Mollusks,,,,,
2018,12,Colorado,Food,Norovirus unknown,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0,4,0,4,,,,,,,,
2018,9,Washington,Food,Vibrio parahaemolyticus,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,"oysters, raw",,Mollusks,,,,,
2018,7,Washington,Food,Vibrio parahaemolyticus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,"oysters, raw",,Mollusks,,,,,
2018,6,Washington,Food,Vibrio parahaemolyticus,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,"oysters, raw",,Mollusks,,,,,
2018,8,Washington,Food,Vibrio parahaemolyticus,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,"oysters, raw",,Mollusks,,,,,
2018,7,Washington,Food,Vibrio parahaemolyticus,,Suspected,Restaurant - Sit-down dining,3,0,2,0,2,"oysters, raw",,Mollusks,,,,,
2019,2,Wisconsin,Food,Norovirus Genogroup I,GI.P3 - GI.3,Confirmed,Restaurant - Sit-down dining,20,0,0,0,20,assortment of sandwiches and salads,,Unclassifiable,,,,,
2019,2,Wisconsin,Food,Norovirus unknown,,Suspected,Private home/residence,8,0,8,0,8,"cookies, fudge-dipped",,Multiple,,,,,
2019,1,New York,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,,,,,,
2019,2,Tennessee,Food,Norovirus Genogroup I,GI.P3 - GI.3,Suspected,Private home/residence; Caterer (food prepared off-site from where served),14,0,14,0,14,,,,,,,,
2019,3,Minnesota,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,5,0,5,0,5,macaroni and cheese,,Multiple,,,,,
2018,7,Illinois,Food,Cyclospora cayetanensis,,Confirmed,Restaurant - Sit-down dining,6,0,6,0,4,"cilantro, unspecified",cilantro,Herbs,,,,,
2018,7,Illinois,Food,Cyclospora cayetanensis,,Confirmed,Restaurant - Sit-down dining,8,0,8,0,0,"cilantro, unspecified",cilantro,Herbs,,,,,
2018,7,Illinois,Food,Cyclospora cayetanensis,,Confirmed,Restaurant - Sit-down dining,3,1,3,0,1,,,,,,,,
2018,7,Illinois,Food,Cyclospora cayetanensis,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,1,"cilantro, unspecified",cilantro,Herbs,,,,,
2018,7,Illinois,Food,Cyclospora cayetanensis,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,"cilantro, unspecified",cilantro,Herbs,,,,,
2018,8,Illinois,Food,Campylobacter,,Confirmed,Restaurant - Sit-down dining,2,0,0,0,0,quail,,Game,,,,,
2018,11,Illinois,Food,Norovirus,,Suspected,Caterer (food prepared off-site from where served),21,0,20,0,20,italian beef sandwich,,Multiple,,,,,
2018,12,Illinois,Food,Norovirus Genogroup II,,Suspected,Caterer (food prepared off-site from where served),23,0,17,0,23,salads,lettuce; tomato,Multiple,,,,,
2018,12,Illinois,Food,Norovirus Genogroup I,unknown - unknown,Confirmed,Restaurant - Sit-down dining,15,0,15,0,15,house salad,"iceberg lettuce; romaine lettuce; tomatoes, roma",Multiple,,,,,
2019,3,Ohio,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,6,0,6,0,6,,,,,,,,
2019,3,Ohio,Food,Norovirus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",15,0,5,0,5,,,,,,,,
2018,1,Multistate,Food,Salmonella enterica,Infantis,Confirmed,Restaurant - other or unknown type; Private home/residence; Long-term care/nursing home/assisted living facility; Hospital,129,25,87,1,87,chicken,,Chicken,,,,,
2019,3,Minnesota,Food,Norovirus Genogroup II,GII.P16 - GII.1,Suspected,Restaurant - Sit-down dining,6,0,6,0,6,,,,,,,,
2019,2,Ohio,Food,Norovirus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0,5,0,5,pizza,,Multiple,,,,,
2018,4,Multistate,Food,Salmonella enterica,Concord,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",6,0,6,0,6,tahini,tahini,Nuts-Seeds,,,,,
2019,3,Virginia,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,10,0,10,0,10,salad bar,,Unclassifiable,,,,,
2019,2,Texas,Food,"Escherichia coli, Shiga toxin-producing",O103,Confirmed,Private home/residence,6,0,6,0,6,,,,,,,,
2019,2,Nevada,Food,,,,Restaurant - Buffet,4,0,4,0,4,,,,,,,,
2018,2,Georgia,Food,Norovirus,,Suspected,Caterer (food prepared off-site from where served),17,0,17,0,17,,,,,,,,
2018,12,Georgia,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Restaurant - Sit-down dining,15,0,15,0,15,,,,,,,,
2018,6,Georgia,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Restaurant - Sit-down dining,60,0,33,0,60,,,,,,,,
2018,12,Georgia,Food,Bacillus cereus,,Suspected,Restaurant - Sit-down dining,5,0,5,0,5,"chicken, hot wings",,Multiple,,,,,
2019,1,Georgia,Food,Bacillus cereus,,Suspected,School/college/university,3,0,3,0,3,"rice, fried rice",rice,Grains-Beans,,,,,
2019,3,New York,Food,,,,Restaurant - Sit-down dining,8,0,8,0,8,salad,,Multiple,,,,,
2019,2,Georgia,Food,Norovirus unknown,,Confirmed,Caterer (food prepared off-site from where served),24,0,24,0,24,,,,,,,,
2017,6,California,Food,Campylobacter jejuni,,Confirmed,Restaurant - Sit-down dining; Caterer (food prepared off-site from where served),33,1,33,0,33,guacamole,,Multiple,,,,,
2018,3,California,Food,Norovirus unknown,,Suspected,Restaurant - other or unknown type; Banquet Facility (food prepared and served on-site); Other,26,1,26,0,26,,,,,,,,
2018,11,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,9,California,Food,Shigella sonnei,,Confirmed,Grocery store,18,4,18,0,18,,,,,,,,
2018,5,California,Food,Clostridium perfringens,,Suspected,Restaurant - Sit-down dining; Private home/residence,30,0,30,0,30,,,,,,,,
2018,3,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,16,0,16,0,16,,,,,,,,
2018,1,California,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,,,,,,
2018,2,California,Food,Norovirus unknown,,Suspected,Banquet Facility (food prepared and served on-site),7,0,7,0,7,,,,,,,,
2018,4,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,11,0,11,0,11,"cornish hen, other",,Chicken,,,,,
2018,3,California,Food,Bacillus cereus,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2018,5,California,Food,Bacillus cereus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",6,0,6,0,6,,,,,,,,
2018,1,California,Food,Norovirus unknown,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,,,,,,
2017,12,California,Food,Norovirus unknown,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",6,0,6,0,6,,,,,,,,
2018,4,California,Food,Bacillus cereus,,Suspected,Private home/residence,3,0,3,0,3,"fish, other",fish,Fish,,,,,
2018,7,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining; Caterer (food prepared off-site from where served),18,0,18,0,18,,,,,,,,
2018,8,California,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,9,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,12,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,11,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,10,California,Food,Bacillus cereus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,11,California,Food,,,,Grocery store,2,0,2,0,2,,,,,,,,
2018,7,California,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",9,0,9,0,9,,,,,,,,
2018,10,California,Food,,,,Banquet Facility (food prepared and served on-site),17,0,17,0,17,,,,,,,,
2018,5,California,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,tuna salad,tuna,Fish,,,,,
2018,4,California,Food,Campylobacter jejuni,,Confirmed,Private home/residence,4,0,4,0,4,,,,,,,,
2018,8,California,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,9,California,Food,Shigella flexneri,,Suspected,"Fair, festival, other temp or mobile services",7,0,7,0,7,,,,,,,,
2016,11,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,7,0,7,0,7,,,,,,,,
2018,5,California,Food,,,,Caterer (food prepared off-site from where served),5,0,5,0,5,,,,,,,,
2018,9,California,Food,,,,Caterer (food prepared off-site from where served),21,0,11,0,11,,,,,,,,
2018,5,California,Food,,,,Private home/residence,6,0,6,0,6,,,,,,,,
2018,8,California,Food,,,,Caterer (food prepared off-site from where served),8,0,5,0,5,,,,,,,,
2016,12,California,Food,,,,Private home/residence,13,0,13,0,13,,,,,,,,
2019,2,Ohio,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2019,2,Connecticut,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.P17 - GII.17; GII.P17 - GII.17,Confirmed; Confirmed,School/college/university,20,0,17,0,17,,,,,,,,
2019,2,Connecticut,Food,Norovirus Genogroup I,,Suspected,Grocery store,11,0,11,0,11,,,,,,,,
2018,3,California,Food,Salmonella enterica,Enteritidis,Confirmed,Banquet Facility (food prepared and served on-site),9,3,9,0,9,"chicken, other",,Chicken,,,,,
2018,2,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,"oysters, raw",oysters,Mollusks,,,,,
2018,9,California,Food,Salmonella enterica,Newport,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",6,2,6,0,6,,,,,,,,
2018,5,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2018,5,California,Food,Staphylococcus aureus,,Confirmed,Private home/residence,69,0,69,0,69,cake,,Multiple,,,,,
2018,4,California,Food,"Escherichia coli, Shiga toxin-producing",O157:NM (H-),Suspected,Private home/residence,7,2,2,0,7,"lamb, other",,Other Meat,,,,,
2018,6,California,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.P17 - GII.17; unknown,Confirmed; Suspected,Other,21,0,21,0,21,"taco, beef; taco, beef; taco, chicken",,Multiple,,,,,
2018,6,California,Food,Salmonella enterica,Enteritidis,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,2,California,Food,Salmonella enterica; Salmonella enterica; Salmonella enterica,Thompson; Thompson; Thompson,Confirmed; Confirmed; Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",49,7,44,0,42,,,,,,,,
2019,2,Pennsylvania,Food,,,,Caterer (food prepared off-site from where served),18,0,18,0,18,,,,,,,,
2018,9,California,Food,Salmonella enterica,Thompson,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",7,0,7,0,7,,,,,,,,
2019,3,Virginia,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,18,1,18,0,18,,,,,,,,
2019,2,Michigan,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2019,1,Michigan,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,8,0,8,0,8,milkshake,n/a,Multiple,,,,,
2018,6,Maryland,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",7,0,7,0,7,,,,,,,,
2019,3,Ohio,Food,Norovirus Genogroup II,GII.P16 - GII.1,Confirmed,Restaurant - Sit-down dining,7,0,6,0,6,,,,,,,,
2019,3,Florida,Food,Norovirus Genogroup I,unknown - unknown,Confirmed,Restaurant - other or unknown type,8,0,8,0,8,,,,,,,,
2018,12,West Virginia,Food,,,,Caterer (food prepared off-site from where served),5,0,5,0,5,,,,,,,,
2019,2,Pennsylvania,Food,Campylobacter,,Suspected,Long-term care/nursing home/assisted living facility,41,1,41,0,41,,,,,,,,
2018,4,Multistate,Food,Vibrio parahaemolyticus,,Confirmed,Restaurant - Sit-down dining; Restaurant - other or unknown type; Private home/residence; Grocery store,29,11,28,0,29,crab,,Crustaceans,,,,,
2018,11,Maryland,Food,Campylobacter jejuni,,Confirmed,Caterer (food prepared off-site from where served),18,3,18,0,18,,,,,,,,
2019,2,Washington,Food,Norovirus Genogroup I,unknown,Confirmed,Restaurant - Sit-down dining,26,0,26,0,26,"mixed bar drinks, unspecified",,Other,,,,,
2019,2,Washington,Food,Norovirus Genogroup I,GI.P4 - GI.4,Confirmed,Restaurant - Sit-down dining,22,0,22,0,22,,,,,,,,
2019,2,Washington,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Restaurant - Sit-down dining,68,4,68,0,68,,,,,,,,
2018,9,Washington DC,Food,,,,Restaurant - Buffet,4,0,4,0,4,,,,,,,,
